,tweet_count,rt_avg,rt_var,time_avg,time_var,tag_obama_sum,tag_criminal_sum,tag_thanks_sum,tag_america_sum,tag_china_sum,tag_money_sum,tag_president_sum,tag_democrat_sum,tag_trump_sum,tag_vote_sum,tag_jobs_sum,prior_tag_liberal_sum,prior_tag_republican_sum,prior_tag_foreign_sum,prior_tag_policy_sum,prior_tag_mexico_sum,prior_tag_china_sum,prior_tag_russia_sum,prior_tag_obama_sum,prior_tag_taxes_sum,prior_tag_media_sum,is_weekend,delta
604,14,0.04298862332489013,0.00018795703228601787,889.1428571428571,121832.59340659341,1,0,0,2,0,1,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,False,0.02085999999999899
605,25,0.03620034205797666,0.0003285257632942764,901.84,134886.97333333333,1,0,0,5,0,0,0,2,3,2,0,0,0,0,0,0,0,1,1,0,0,False,0.13101999999999947
606,10,0.041007988569201785,0.00017404504790107165,403.4,163388.93333333332,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,True,0.6295900000000003
607,3,0.04720977390978041,9.83256728924361e-06,1287.6666666666667,4860.333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0554300000000012
608,10,0.028002749453356714,0.0001318599688846412,1195.7,44206.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0.10294999999999987
609,15,0.043279715384670896,0.000423247096565917,752.0,187649.42857142858,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,False,-0.026520000000004984
610,14,0.04854416599399388,0.0005117826262132452,935.9285714285714,149364.84065934067,0,0,0,2,1,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,False,0.01214000000000226
611,1,0.22779870537550603,0.0,1366.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0.08929000000000542
612,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.036369999999998015
613,3,0.09052268479429613,0.0022509188370784944,832.0,486021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0
614,6,0.08838346936271857,0.0013040385846939113,582.0,292959.2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,True,0.26162000000000063
615,5,0.04334285899850619,0.0007073253602707251,661.4,1494.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,False,0.04943999999999704
616,11,0.04842295134235122,0.0007757687885180809,777.1818181818181,242363.96363636362,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,False,0.05485999999999791
617,16,0.03968204033253231,0.00017433609780580765,565.3125,117115.02916666666,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,False,0.24338000000000193
618,12,0.05997448095949428,0.0005845160124191691,860.4166666666666,180841.17424242425,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,False,0.052149999999997476
619,10,0.06752289407027344,0.0017142014055129002,722.3,174324.23333333334,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,False,0.20501000000000857
620,6,0.0862496662408983,0.0021334182124797562,968.6666666666666,159551.86666666667,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,True,-0.050590000000006796
621,5,0.07488417657119352,0.0037132878350175148,436.4,259827.8,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,True,0.1506700000000052
622,8,0.03701208027537832,0.00010064368028795279,1118.375,32833.125,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.4401800000000051
623,18,0.03352459834647922,0.0002735727722965333,951.7222222222222,97593.27124183007,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,-0.33189000000000135
624,23,0.02197503654485675,0.0002729217884690129,805.9565217391304,153541.13438735178,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,False,0.1164800000000028
625,11,0.0317948596834094,0.00021321250148351585,637.7272727272727,286027.4181818182,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,False,-0.04821999999999349
626,12,0.04014242493126366,0.00022892790128478592,1056.9166666666667,38835.53787878788,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,0.016879999999993345
627,11,0.04288369831982224,0.0002305142665179024,866.8181818181819,187810.96363636362,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,True,-0.011449999999996407
628,11,0.03964344687375148,0.0003832624307642469,854.6363636363636,214442.25454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,0.24531999999999954
629,9,0.045167228344145924,0.00041605366736753596,979.2222222222222,90261.69444444444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.09253999999999962
630,19,0.052824000802161264,0.0006031410014960013,901.8947368421053,88619.76608187135,1,0,0,4,0,1,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,False,0.6904799999999938
631,23,0.044543426961585766,0.000623811898511777,813.3478260869565,138230.418972332,2,0,0,3,0,0,0,2,2,3,0,0,2,0,0,1,0,0,2,2,0,False,-0.029469999999996332
632,14,0.05129071989905269,0.00064520954364546,951.7142857142857,118337.14285714286,1,0,0,0,0,0,0,5,0,1,0,0,1,0,0,4,0,0,1,0,0,False,-0.38073999999999586
633,11,0.05658200830149911,0.0003609178629583224,623.3636363636364,273572.05454545456,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,False,0.04889999999999617
634,12,0.04687037698541563,0.00025083381885652594,679.0,173552.36363636365,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,True,0.41192999999999813
635,6,0.08639083732040152,0.0009128517227731094,840.0,336483.6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,True,0.43494000000000455
636,14,0.055906067044600515,0.0008314866117537823,946.7857142857143,98635.56593406593,0,0,0,5,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,1,False,-0.03344000000000591
637,15,0.05298326513823039,0.002440435771902922,626.0,238938.85714285713,1,0,0,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,2,0,False,-0.27174999999999727
638,7,0.06575067189959703,0.0003881306333314602,925.8571428571429,74707.80952380953,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,False,-0.03739000000000203
639,18,0.04819767078242755,0.0010746910417868704,1037.4444444444443,112286.02614379085,0,0,0,2,1,0,0,2,2,2,0,0,0,0,0,0,1,0,0,0,1,False,-0.36896999999999736
640,11,0.06660511394388123,0.0006001774898205251,986.8181818181819,60170.763636363634,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,False,0.04996999999999474
641,16,0.04349873351951679,0.00026023592130162705,899.0,84105.6,0,0,0,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,True,-0.00544999999999618
642,4,0.06616210408954125,0.000438973448501328,624.75,206230.91666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,-0.06700999999999624
643,7,0.10862157748726561,0.005145353323187901,697.4285714285714,97677.61904761904,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,-0.14620000000000033
644,24,0.039205418804529026,0.0009343406134807249,381.8333333333333,142880.14492753625,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,5,2,False,-0.22252000000000294
645,15,0.05903891811536157,0.0007214330614404297,922.6666666666666,25397.095238095237,3,0,0,0,0,0,0,3,1,3,0,0,4,0,0,1,0,0,3,0,0,False,-0.006979999999998654
646,12,0.04846272361859814,0.000447786273987941,745.3333333333334,286281.69696969696,1,0,0,3,1,0,0,0,0,3,0,0,2,0,0,0,1,0,1,0,0,False,0.1108599999999953
647,10,0.05671234656101838,0.0020740293480978355,970.9,236147.2111111111,0,0,0,3,0,0,0,1,0,4,1,0,2,0,0,0,0,0,0,0,0,False,0.015970000000002926
648,21,0.04393893471311151,0.0005386592126989831,856.047619047619,197447.74761904762,1,0,0,2,0,1,0,0,0,8,0,1,2,0,0,0,0,1,1,2,0,True,0.10196000000000538
649,31,0.05085781617840649,0.0006042456773245792,874.1290322580645,104245.2494623656,0,0,0,7,0,0,0,2,1,7,0,0,3,0,0,0,0,0,0,0,0,True,-0.3613600000000048
650,17,0.05034037060950249,0.00038153724878944113,838.7647058823529,161748.0661764706,0,0,0,4,0,0,0,1,0,11,1,0,4,0,0,0,0,0,0,1,0,False,-0.04923999999999751
651,35,0.04162321355118653,0.00026653692983309653,783.0571428571428,144689.7025210084,0,0,0,2,0,1,0,1,0,16,0,0,1,0,0,1,0,0,0,3,0,False,0.15110999999999564
652,14,0.06795367526760006,0.000894760248995148,714.2857142857143,78858.68131868132,0,0,0,0,0,1,0,4,2,2,0,0,3,1,0,0,0,0,0,0,2,False,0.08094000000000534
653,2,0.060332369942196526,7.961705923332424e-05,764.5,84.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.1150999999999982
654,12,0.09003354729997907,0.0008823486611034691,989.9166666666666,80648.62878787878,0,0,0,0,1,0,0,1,0,5,0,0,1,0,0,0,1,1,0,0,0,False,0.0
655,9,0.060989213868021426,0.00023349945847595004,809.3333333333334,205771.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0
656,6,0.052719956268537156,0.00011740191882350319,914.8333333333334,46984.566666666666,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,-0.36034000000000077
657,9,0.05950714304614414,0.00018841463488447185,817.2222222222222,64538.444444444445,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,-0.04454000000000491
658,14,0.06566755428546688,0.0008207865004552062,942.7142857142857,105680.06593406593,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,False,0.25185000000000457
659,5,0.04700861639713364,9.102259381438972e-05,1255.4,11410.8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.4095999999999975
660,9,0.06343918608483134,0.0003723828557391395,990.7777777777778,55895.944444444445,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,False,0.03883000000000436
661,4,0.035505428546686583,0.00075349195559507,1209.5,4233.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,False,0.0
662,11,0.04762881789250562,0.0003577110634886054,553.0,223249.6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,True,0.02541000000000082
663,8,0.057598476976034284,0.001326677656647722,978.25,116879.35714285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True,0.28211999999999904
664,7,0.07207418266390794,0.0022048203389457527,866.7142857142857,159270.90476190476,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,-0.36466000000000776
665,3,0.046388906929921404,5.161385821516145e-05,531.6666666666666,339849.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.4704100000000082
666,13,0.07473025880832597,0.0009984837768025924,995.1538461538462,159141.14102564103,1,0,0,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,False,0.01051999999999964
667,10,0.06686665151219935,0.00048618282079135794,739.6,195964.7111111111,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0.0
668,5,0.0739662488363534,0.0021935029791320926,1085.8,109605.7,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,False,0.0
669,3,0.07253126510936474,0.0019854190590407267,1329.6666666666667,31736.333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,0.024500000000003297
670,9,0.06013647439736938,0.00039986264648118495,979.0,55191.25,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,True,-0.37187000000000126
671,10,0.06560612456972137,0.000720532541064355,868.1,188655.8777777778,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,1,False,0.21562000000000126
672,9,0.05561809780164005,0.0005176450073258675,695.0,117489.75,4,0,1,1,2,0,0,2,0,1,0,0,0,0,0,2,2,0,4,1,1,False,-0.24828000000000827
673,15,0.0657395380052391,0.00035948033521351826,755.8,119272.02857142857,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,False,-0.05270000000000152
674,14,0.04498189968979732,0.00020955677805282086,965.5,157803.5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,False,0.11522000000000077
675,11,0.052339741508085985,0.00039273124671742444,543.2727272727273,196602.0181818182,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,False,-0.11856999999999829
676,10,0.04195027169794982,0.0005625315972886571,394.6,107736.26666666666,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,True,0.09449999999999648
677,1,0.046748825528782664,0.0,1215.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,-0.16272999999999627
678,12,0.05669574881109595,0.0002648362012915692,847.0,50168.0,0,0,0,0,4,1,0,2,1,1,0,0,0,0,0,0,4,1,0,0,0,False,-0.16813999999999396
679,10,0.059363295880149825,0.0005546118593004724,929.9,115172.32222222222,0,0,0,3,3,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,False,0.1390699999999967
680,9,0.043450624099451794,3.136443335451124e-05,638.8888888888889,124204.61111111111,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,False,-0.2993900000000025
681,4,0.058208038362451565,0.00048537909966325587,575.0,212932.66666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0.17148000000000252
682,23,0.05415557143166417,0.000338584899745889,736.7826086956521,172525.5415019763,4,0,0,3,2,0,1,1,1,1,0,0,2,0,0,0,2,0,4,0,1,False,-0.012000000000000455
683,13,0.05723309402597576,0.0006170655420440939,961.6923076923077,96274.73076923077,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,True,0.15114000000000516
684,3,0.09150231286036963,2.0208504438511002e-05,1004.6666666666666,96358.33333333333,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True,-0.1202300000000065
685,3,0.05909791229171627,0.00012145135723864475,504.3333333333333,130674.33333333333,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,False,-0.31895000000000095
686,13,0.05555173918329078,0.00021286236831701227,765.6153846153846,115044.2564102564,0,0,0,0,1,0,1,5,1,3,0,0,0,0,0,1,1,1,0,0,0,False,0.5736100000000022
687,3,0.10021432746638954,0.00426683906475576,984.6666666666666,148805.33333333334,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,False,-0.016550000000002285
688,13,0.04780943007545591,0.000665162157739656,978.0,29249.5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,0.02342000000000155
689,7,0.03820936051240655,0.00039293962037246843,1135.5714285714287,21449.95238095238,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,False,0.0
690,8,0.06694452111883267,0.0009276331380145811,615.375,187170.55357142858,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,True,0.023539999999997008
691,11,0.05851469491301926,0.0005162533419864196,1049.8181818181818,32724.763636363634,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,True,-0.2882200000000026
692,6,0.05740746754418249,0.0005047767409097894,939.6666666666666,36932.26666666667,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,False,0.21432000000000784
693,11,0.05299856721399879,0.00025864260584852994,856.5454545454545,39501.67272727273,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,False,-0.36571
694,13,0.05122459753231981,0.00041232078858157497,594.5384615384615,195718.76923076922,1,0,0,1,0,4,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,False,0.028100000000002012
695,17,0.05843447985156264,0.00031450932911057043,846.3529411764706,132484.49264705883,1,0,0,2,0,0,0,2,2,0,0,0,0,0,0,1,0,2,1,0,0,False,0.08920999999999424
696,20,0.05667892554826698,0.0002882373966673053,828.5,91079.1052631579,1,0,0,2,1,0,0,8,0,7,0,0,5,0,0,0,1,1,1,0,0,False,-0.03979999999999961
697,10,0.0642102898833106,0.0005985349997127706,862.5,256369.38888888888,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,True,0.0
698,11,0.061471046110911025,0.0002698501047808176,832.8181818181819,222423.76363636364,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,True,-0.27470000000000283
699,18,0.06795049660948863,0.0006166228235559187,750.3333333333334,169058.11764705883,1,0,0,4,0,3,1,4,1,0,0,0,0,1,0,0,0,0,1,1,1,False,0.009779999999999234
700,3,0.14481356396989312,0.00789375261244724,775.0,390637.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,-0.486699999999999
701,1,0.13649574592453076,0.0,1235.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.08070000000000022
702,12,0.06943384533783638,0.0013975649003894026,1170.3333333333333,47933.15151515151,0,0,0,2,0,0,0,5,1,1,0,0,1,2,0,0,0,0,0,0,0,False,-0.01897999999999911
703,5,0.07916585482020307,0.00048135487869880645,788.8,3587.7,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,False,-0.05744999999999578
704,7,0.08105088498996403,5.852055496256362e-05,1073.4285714285713,15471.952380952382,0,0,0,1,1,0,0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,True,0.011849999999995475
705,5,0.1056288021476045,0.0015430512005566964,727.8,263880.7,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,True,0.031960000000005095
706,12,0.05732357674294416,0.0005243376032479175,956.5,44829.90909090909,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,2,False,-0.010750000000001592
707,20,0.07225271156718842,0.0012467470839480996,840.3,198486.1157894737,1,0,0,0,0,1,1,4,3,0,0,0,0,0,0,1,0,0,1,1,1,False,-0.07849000000000217
708,3,0.08790402892338334,0.00012579193266480082,543.6666666666666,188441.3333333333,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,False,0.04007000000000005
709,9,0.07848240037140472,0.0010477502469835877,685.5555555555555,217730.27777777778,1,0,0,1,1,0,0,3,2,0,0,0,1,0,0,0,1,0,1,0,0,False,-0.016910000000002867
710,7,0.07583612453879388,0.0012176359354427182,737.1428571428571,243933.14285714284,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,False,-0.0012299999999996203
711,12,0.062067917271041245,0.0003206129241440571,871.8333333333334,93889.42424242424,2,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,True,0.0
712,12,0.09053283287509112,0.0020699400701351465,554.8333333333334,181880.51515151514,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,True,-0.13883999999999475
713,6,0.08044947428431223,0.0004985001969143686,868.8333333333334,17342.966666666667,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,False,-0.180570000000003
714,5,0.06483135242796215,0.0001951663273548826,696.4,69596.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0.02493000000000478
715,7,0.08677208299699693,0.0015724270019217134,780.1428571428571,177563.14285714284,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,-0.10157000000000238
716,17,0.07434476031108682,0.0008988249752244631,619.7058823529412,157695.7205882353,2,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,3,False,-0.01080999999999932
717,14,0.0700930839959547,0.0006229508054021396,846.2142857142857,274556.7967032967,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False,0.007719999999999061
718,13,0.07102636544248546,0.00024485684495441454,867.1538461538462,12436.141025641025,3,0,0,2,0,0,2,6,0,0,0,0,1,0,1,0,0,1,3,0,0,True,-0.48747000000000185
719,9,0.07179669440174734,0.0001275215663553181,973.0,154186.5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,True,0.22050000000000125
720,25,0.05185577276958714,0.0005214775826872599,758.68,164934.97666666665,0,0,0,4,1,0,0,2,4,0,0,0,0,0,0,0,1,1,0,0,1,False,0.08142999999999745
721,19,0.059676127384122445,0.0005826440467330937,792.7894736842105,3417.2865497076023,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,False,-0.6250900000000001
722,2,0.12225325279816415,5.6611194638385044e-05,761.0,128.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.24466999999999217
723,3,0.08546127311958318,0.0011467835676611808,892.3333333333334,1908.3333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.07156999999999414
724,15,0.07743680226306714,0.00036844926389095664,673.8666666666667,182414.55238095237,0,0,0,2,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,False,0.0
725,25,0.06172631032019224,0.0010459541271171798,344.04,139557.70666666667,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,2,True,0.040269999999999584
726,25,0.04921922019441017,0.0006600452385932611,1099.8,54370.833333333336,2,0,0,2,0,1,3,2,4,1,0,0,0,0,0,0,0,0,2,0,2,True,-0.0773500000000027
727,25,0.05559589530428004,0.0009149468217461901,473.6,285439.6666666667,0,0,0,4,1,0,0,3,3,0,0,0,0,0,1,2,1,0,0,0,0,False,0.1882799999999989
728,13,0.07870747381691073,0.0005990130295362642,758.4615384615385,62292.60256410257,2,0,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,2,2,0,2,False,-0.6349199999999939
729,8,0.10277029074928017,0.002928384709065495,734.875,197822.125,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,False,0.004260000000002151
730,10,0.06557527440410468,0.0005469224608261464,680.8,56718.84444444445,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,False,-0.25465000000000515
731,4,0.07468175618627004,0.0007101480811699115,638.0,264475.3333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,0.0
732,10,0.08899975103375116,0.000653287168494887,866.0,116811.55555555556,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,True,0.15017999999999887
733,12,0.0770440038824302,0.0008010242387373735,728.9166666666666,148322.08333333334,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,True,0.34009000000000356
734,7,0.07835632791793082,0.0022674314300850755,491.85714285714283,159573.80952380953,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,False,0.023910000000000764
735,3,0.10708796085817585,0.001519013730488166,379.6666666666667,148822.3333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.27698999999999785
736,12,0.06054705822923658,0.00012213514400253718,835.0,106465.63636363637,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False,-0.00816000000000372
737,17,0.056370957163796864,0.00040332914584680784,890.0,38297.625,0,0,0,0,3,1,0,3,0,0,0,0,1,0,0,3,3,0,0,1,1,False,0.002420000000000755
738,12,0.0642256247609563,0.00014875542557177192,728.0,194932.18181818182,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,False,0.04964999999999975
739,1,0.06335920417397328,0.0,1090.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,-0.021630000000001814
740,6,0.06032289840012123,0.0011625697396400628,715.5,424699.1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,True,0.24638000000000204
741,1,0.05501612868307679,0.0,1213.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.1522199999999998
742,4,0.06435439263059903,0.0004805210195713737,1027.0,38670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,0.03517000000000081
743,4,0.08277924812192851,0.0005354563707821378,710.5,324795.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0929000000000002
744,6,0.06966860427355978,0.0005474439119636684,869.0,81392.4,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,False,0.1611600000000024
745,10,0.06590244852893422,0.0004414503388007274,699.7,238568.67777777778,1,0,0,2,0,0,1,1,4,0,0,0,0,0,0,0,0,3,1,0,2,False,0.0
746,16,0.059496337219371746,0.0008355909577496482,994.6875,184337.02916666667,1,0,0,2,0,0,2,4,2,0,0,0,1,0,0,0,0,1,1,0,0,True,-0.0009099999999975239
747,14,0.06287364267003158,0.0004242434227077869,1148.642857142857,43052.86263736264,0,0,0,2,0,1,2,2,1,0,0,0,0,0,0,0,0,1,0,1,1,True,0.14208999999999605
748,9,0.06620247089981454,0.0002632618586666557,1004.0,48483.25,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0.10457999999999856
749,8,0.06538239321512848,0.0001687201740945082,788.5,343730.85714285716,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False,1.00291
750,9,0.062129106439686416,0.0005222565829558948,567.1111111111111,246117.8611111111,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,False,0.036470000000001335
751,9,0.06600432022592184,0.0019655612755624763,569.0,244426.25,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,False,0.1444800000000015
752,6,0.07095267476348206,0.001300410894129737,670.8333333333334,304724.56666666665,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,False,0.11769999999999925
753,2,0.08787020198740014,0.0017320239295170387,1091.5,15664.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.07580000000000098
754,20,0.0716661524972397,0.0016405480065463495,660.55,252491.52368421052,3,0,0,1,2,0,1,2,0,0,0,0,2,0,0,0,2,0,3,0,1,True,-0.004940000000004829
755,12,0.0669741760660446,0.0007350545991756592,902.0,157704.0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,0.10421000000000191
756,16,0.056745361650537965,0.00046787277698302326,551.125,122823.71666666666,1,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,False,0.0751899999999992
757,10,0.08070159771384036,0.0007410530409076438,810.5,67170.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False,0.4330500000000015
